timestamp,ear,mar,drowsy,yawn
5.887173414230347,1.4226466492701513,0.5343198694707377,False,False
6.036559343338013,1.460170711415324,0.44892486932388964,False,False
6.066289186477661,1.42096529541247,0.4652967478899481,False,False
6.085870981216431,1.3498667892495333,0.45920154253167444,False,False
6.105043172836304,1.4183602376520466,0.4732193033377701,False,False
6.128719329833984,1.4214076279083994,0.4602640815874661,False,False
6.149588346481323,1.4276567988337294,0.4663239258268357,False,False
6.178019762039185,1.4368925172214253,0.46462998452643145,False,False
6.198039770126343,1.4604492198661077,0.46068486266143954,False,False
6.242310523986816,1.4537584716585636,0.46228823089458865,False,False
6.262140512466431,1.45348798312547,0.4637542794491125,False,False
6.304482936859131,1.4307228945071295,0.4597497698512999,False,False
6.3243327140808105,1.4075515405456631,0.45663147809417237,False,False
6.367986679077148,1.3792849715526536,0.46057659995916433,False,False
6.389338970184326,1.3626247716411453,0.46158107347755684,False,False
6.450629234313965,1.354157398080663,0.4614538370190525,False,False
6.470670461654663,1.361954405981646,0.4652792640734228,False,False
6.511715412139893,1.3818989763891014,0.47172331146180324,False,False
6.537429332733154,1.400774088177792,0.4726469961118534,False,False
6.574991941452026,1.4070579244893355,0.4734244792478961,False,False
6.5945892333984375,1.401742248054132,0.4685308424653014,False,False
6.642209053039551,1.3915269912336063,0.46509044997086135,False,False
6.662583827972412,1.3796027883839523,0.4660711530976638,False,False
6.705451250076294,1.3804842233201673,0.4672159120851222,False,False
6.7267255783081055,1.3804842233201673,0.46485735652714244,False,False
6.7867112159729,1.3898994986904907,0.470641029721688,False,False
6.808928966522217,1.3929198107139176,0.4745532873072366,False,False
6.8508992195129395,1.4166873028137281,0.4748619383131663,False,False
6.86730170249939,1.4243831151998125,0.47693370421089315,False,False
6.914502143859863,1.4235421227378817,0.4811000116411498,False,False
6.936446905136108,1.4268258743606679,0.4784397016610796,False,False
6.977696895599365,1.4357256248932146,0.4797810108037342,False,False
7.0007970333099365,1.4211353912581184,0.4802482469425776,False,False
7.0431067943573,1.4131047340159337,0.478416918360535,False,False
7.064619541168213,1.42820111525686,0.4738218078474546,False,False
7.104778528213501,1.4515476503308682,0.4726131809170117,False,False
7.123165130615234,1.4655034836705763,0.47394130179823685,False,False
7.18783164024353,1.4540103528425325,0.47363114826963687,False,False
7.2062108516693115,1.468750387698713,0.47363114826963687,False,False
7.247011184692383,1.4550129443941286,0.4854704900555036,False,False
7.26352334022522,1.4499123112914205,0.4954233217421959,False,False
7.313206672668457,1.423941483983254,0.4930640452469161,False,False
7.3353941440582275,1.4563764538417445,0.49195569128114053,False,False
7.3808934688568115,1.4579389192285315,0.4942542560020266,False,False
7.401854038238525,1.4819151121463392,0.48329497144267053,False,False
7.446318626403809,1.4822392291516002,0.4775212301950912,False,False
7.470102548599243,1.513702295439587,0.4775212301950912,False,False
7.524280548095703,1.5071324293622919,0.4801221658437271,False,False
7.551562309265137,1.484728340081783,0.4840154681845081,False,False
7.5845959186553955,1.4777843801312216,0.4916362891347168,False,False
7.604396820068359,1.4578249396242922,0.49330530310554865,False,False
7.64994740486145,1.4614102335945105,0.49497431707638057,False,False
7.672515630722046,1.449952444557682,0.4981136766597265,False,False
7.712102651596069,1.4652203372729038,0.49395332232947353,False,False
7.732268810272217,1.4669693399486674,0.487092532555297,False,False
7.774059295654297,1.4838474789129679,0.47967233089454037,False,False
7.794538974761963,1.4840566869488012,0.4745756315201876,False,False
7.84111762046814,1.4776955860841077,0.4745756315201876,False,False
7.858425855636597,1.456087038822457,0.47399331069907263,False,False
7.916787385940552,1.4587958065715028,0.47687171388045063,False,False
7.9358069896698,1.4442328047589004,0.48296230271518314,False,False
7.982147693634033,1.4260269331816198,0.4894704514331041,False,False
7.998913764953613,1.40479487445715,0.4882291270098979,False,False
8.050768852233887,1.4260882128397183,0.4863427545221192,False,False
8.072314977645874,1.432476576812658,0.4809210074744831,False,False
8.1172776222229,1.4295542835997403,0.48494830834920427,False,False
8.13778042793274,1.4417250012277456,0.4811503983554041,False,False
8.179838180541992,1.4803613134243931,0.48116367583983993,False,False
8.199703216552734,1.4998265371963755,0.4869931619370414,False,False
8.245162963867188,1.4857470403586466,0.49279603045506865,False,False
8.266245126724243,1.5033852467321973,0.48914985105073844,False,False
8.322932243347168,1.4904485572221673,0.49067213555767547,False,False
8.419780731201172,1.4894586133234966,0.4886141153513134,False,False
8.446254968643188,1.460562282019117,0.4926351833638316,False,False
8.4852135181427,1.4718320594052319,0.49142254489735293,False,False
8.505942821502686,1.448382014580749,0.4902099064308742,False,False
8.526143312454224,1.4435909028804463,0.4897265362068676,False,False
8.546376466751099,1.4236081715912925,0.49074618670898024,False,False
8.567649841308594,1.443284298131251,0.4856867489922124,False,False
8.590751647949219,1.4274360856971438,0.48557592876722583,False,False
8.615667581558228,1.429462004032172,0.4835358991371666,False,False
8.659420251846313,1.4310758028193746,0.48415475934573965,False,False
8.686897277832031,1.4368876412703067,0.4837684022219852,False,False
8.725007772445679,1.4194679307629225,0.48101563764769245,False,False
8.752910852432251,1.4519203916503254,0.4794493587896067,False,False
8.791890621185303,1.4444525271495157,0.4866490324749308,False,False
8.812093019485474,1.4324427698674564,0.4876213755179366,False,False
8.856148958206177,1.4307486155459324,0.4874580475175314,False,False
8.883836030960083,1.4349185113860865,0.492054892526195,False,False
8.91809630393982,1.41269592527927,0.5015305688193367,False,False
8.943655967712402,1.4302555714221719,0.49918081247191237,False,False
8.98249864578247,1.4420519439210975,0.4995859134733639,False,False
9.009016036987305,1.4433946203209942,0.49490653905019244,False,False
9.057559251785278,1.4394245050092191,0.488581525293409,False,False
9.077167987823486,1.4337193678993607,0.4801139305576118,False,False
9.119065761566162,1.424868172171313,0.47087240626570637,False,False
9.145634412765503,1.434682576027057,0.4614757203410812,False,False
9.186205625534058,1.4299845645860796,0.45367840828071104,False,False
9.207226037979126,1.4368818444099491,0.44834018561785527,False,False
9.24798035621643,1.4383367149669386,0.44532157247536724,False,False
9.272210836410522,1.4528669811422015,0.44806557839121613,False,False
9.315132141113281,1.4326846384379093,0.4494647810931641,False,False
9.335039377212524,1.440793230419378,0.4575235661553988,False,False
9.37972092628479,1.420695294615438,0.4634949085548624,False,False
9.402176141738892,1.4251030553117798,0.4658822125831398,False,False
9.46110200881958,1.4214147275882578,0.4629319684874691,False,False
9.484271764755249,1.421400819630334,0.46589765615587986,False,False
9.52208161354065,1.4031713499427707,0.4625147765837128,False,False
9.551021575927734,1.4198557451676022,0.45834903001642574,False,False
9.58897590637207,1.3997299952898579,0.46025315394120836,False,False
9.610770225524902,1.3977247760106397,0.4638273259046447,False,False
9.654111385345459,1.4107380347007865,0.4626211825004507,False,False
9.678273677825928,1.4281883357315337,0.46499611042159783,False,False
9.7141432762146,1.4317975959305878,0.4673984808283733,False,False
9.74194049835205,1.4629575020695471,0.46132861033630357,False,False
9.797061681747437,1.4744857692820925,0.46132861033630357,False,False
9.817156791687012,1.4878059537886634,0.46169295878647354,False,False
9.858856201171875,1.4878059537886634,0.46169295878647343,False,False
9.880038261413574,1.484840563800095,0.4646458413619371,False,False
9.924473762512207,1.4702408922041226,0.4677630396948527,False,False
9.947197437286377,1.4567270923179891,0.46847786762099297,False,False
9.988738775253296,1.4308166834054354,0.46708430561774944,False,False
10.013888359069824,1.4328166926345483,0.4660550920646759,False,False
10.054179191589355,1.4045124593640377,0.46394400444323625,False,False
10.081346988677979,1.3796091999951972,0.4608268061103207,False,False
10.115476846694946,1.379609199995197,0.45687159212973344,False,False
10.135872602462769,1.3868134349174304,0.45721352711062807,False,False
10.19737696647644,1.3643818625442539,0.46250230891040944,False,False
10.221046924591064,1.4065672755963117,0.46323223146651926,False,False
10.259326934814453,1.4143576198913586,0.46834104771443785,False,False
10.282466650009155,1.3933168113272938,0.4713096216067327,False,False
10.319438219070435,1.3807345543058847,0.4696219722577645,False,False
10.341203689575195,1.3992986167187467,0.4629874760899096,False,False
10.385025262832642,1.364693968484741,0.45962297371051186,False,False
10.40264630317688,1.3549029437284519,0.45552296586612523,False,False
10.454512119293213,1.3842268842816225,0.45681159464343707,False,False
10.476672172546387,1.40652936678504,0.45815730901151064,False,False
10.51179814338684,1.3879653043721785,0.4631790964900532,False,False
10.530183553695679,1.4256927834675894,0.4654646918438522,False,False
10.592967510223389,1.4725367125972044,0.4654646918438522,False,False
10.605487585067749,1.4654449946466843,0.46494068571322755,False,False
10.658605575561523,1.46357407528733,0.46393187730969565,False,False
10.68063759803772,1.481755381107637,0.45847178085879026,False,False
10.72410249710083,1.4552597508369363,0.4554432938199646,False,False
10.748412370681763,1.4611626056897085,0.45409757945189105,False,False
10.783388614654541,1.4419044795396694,0.44594472928096557,False,False
10.802007913589478,1.4347673928657123,0.4426317937945449,False,False
10.848925113677979,1.4326496934207353,0.4477530687992468,False,False
10.869205474853516,1.4356158529071648,0.45223243501455934,False,False
